Incident Number,Highest Offense Description,Highest Offense Code,Family Violence,Occurred Date Time,Occurred Date,Occurred Time,Report Date Time,Report Date,Report Time,Location Type,Address,Zip Code,Council District,APD Sector,APD District,PRA,Census Tract,Clearance Status,Clearance Date,UCR Category,Category Description,Latitude,Longitude
20222720155,ASSAULT WITH INJURY,900,N,09/29/2022 04:13:00 AM,09/29/2022,413,09/29/2022 04:13:00 AM,09/29/2022,413,CAMP / CAMPGROUND,12100 N IH 35 SVRD SB,78753,7,ED,4,221,411,N,10/03/2022,,,30.38792169,-97.67344023
20222721213,ASSAULT WITH INJURY,900,N,09/29/2022 08:20:00 PM,09/29/2022,2020,09/29/2022 09:19:00 PM,09/29/2022,2119,HWY / ROAD / ALLEY/ STREET/ SIDEWALK,CONVICT HILL RD / BRUSH COUNTRY RD,78749,8,DA,7,84,312,N,10/28/2022,,,30.21691196,-97.84591548
20222721062,ASSAULT WITH INJURY,900,N,09/29/2022 06:07:00 PM,09/29/2022,1807,09/29/2022 06:41:00 PM,09/29/2022,1841,RESTAURANT,6511 S IH 35 SVRD NB,78744,2,FR,8,516,24.19,N,10/25/2022,,,30.1908874,-97.76902287
20222720814,ASSAULT WITH INJURY,900,N,09/27/2022 04:30:00 PM,09/27/2022,1630,09/29/2022 02:55:00 PM,09/29/2022,1455,SCHOOL - ELEMENTARY / SECONDARY,900 THOMPSON ST,78702,1,CH,2,416,8,N,10/05/2022,,,30.26996832,-97.70903855
20222720398,ASSAULT WITH INJURY,900,N,09/29/2022 08:52:00 AM,09/29/2022,852,09/29/2022 08:52:00 AM,09/29/2022,852,HWY / ROAD / ALLEY/ STREET/ SIDEWALK,E CESAR CHAVEZ ST / SAN MARCOS ST,78702,3,CH,1,410,9,N,11/03/2022,,,30.26056649,-97.73462141
20222730005,ASSAULT WITH INJURY,900,N,09/30/2022 12:36:00 AM,09/30/2022,36,09/30/2022 12:36:00 AM,09/30/2022,36,HWY / ROAD / ALLEY/ STREET/ SIDEWALK,1516 REAGAN HILL DR,78752,4,ID,2,266,402,,,,,30.32640433,-97.6891592
20222731141,ASSAULT WITH INJURY,900,N,09/24/2022 12:47:00 AM,09/24/2022,47,09/30/2022 10:45:00 PM,09/30/2022,2245,HWY / ROAD / ALLEY/ STREET/ SIDEWALK,2200 E SH 71 EB,78719,2,HE,8,499,9800,N,11/03/2022,,,30.21596483,-97.66457057
20222730581,ASSAULT WITH INJURY,900,N,09/30/2022 12:57:00 PM,09/30/2022,1257,09/30/2022 12:57:00 PM,09/30/2022,1257,RESIDENCE / HOME,5800 WELLINGTON DR,78723,1,ID,4,295,21,N,10/10/2022,,,30.31066808,-97.68829387
20222730136,ASSAULT WITH INJURY,900,N,09/30/2022 02:22:00 AM,09/30/2022,222,09/30/2022 03:28:00 AM,09/30/2022,328,HWY / ROAD / ALLEY/ STREET/ SIDEWALK,209 E 6TH ST,78701,9,GE,2,381,11,C,10/08/2022,,,30.26731856,-97.74113787
20222731221,ASSAULT WITH INJURY,900,N,09/30/2022 06:24:00 PM,09/30/2022,1824,09/30/2022 06:24:00 PM,09/30/2022,1824,CONVENIENCE STORE,823 CONGRESS AVE,78701,9,GE,1,379,11,C,10/01/2022,,,30.27058401,-97.74144944
20222731475,ASSAULT WITH INJURY,900,N,09/30/2022 10:06:00 PM,09/30/2022,2206,09/30/2022 10:43:00 PM,09/30/2022,2243,PARKING /DROP LOT/ GARAGE,812 THURMOND ST,78758,4,ED,2,249,401,,,,,30.35390559,-97.70603178
20222730476,ASSAULT WITH INJURY,900,N,09/30/2022 10:25:00 AM,09/30/2022,1025,09/30/2022 11:36:00 AM,09/30/2022,1136,GOVERNMENT / PUBLIC BUILDING,2711 S IH 35 SVRD NB,78741,3,HE,2,482,23,N,10/07/2022,,,30.22870914,-97.74302928
20222740158,ASSAULT WITH INJURY,900,N,09/30/2022 03:00:00 AM,09/30/2022,300,10/01/2022 03:36:00 AM,10/01/2022,336,HWY / ROAD / ALLEY/ STREET/ SIDEWALK,1014 N LAMAR BLVD,78703,9,BA,2,371,12,N,12/29/2022,,,30.27568664,-97.75225103
20222741671,ASSAULT WITH INJURY,900,N,10/01/2022 11:48:00 PM,10/01/2022,2348,10/01/2022 11:48:00 PM,10/01/2022,2348,BAR / NIGHTCLUB,88 RAINEY ST,78701,9,GE,3,408,11,N,10/03/2022,,,30.25985371,-97.73867062
20222740061,ASSAULT WITH INJURY,900,N,10/01/2022 12:43:00 AM,10/01/2022,43,10/01/2022 01:18:00 AM,10/01/2022,118,BAR / NIGHTCLUB,610 NUECES ST,78701,9,GE,1,373,11,N,10/03/2022,,,30.27032936,-97.74844936
20222741145,ASSAULT WITH INJURY,900,N,10/01/2022 05:45:00 PM,10/01/2022,1745,10/01/2022 05:53:00 PM,10/01/2022,1753,SERVICE/ GAS STATION,709 W WILLIAM CANNON DR,78745,2,FR,3,526,24.24,N,10/04/2022,,,30.1969966,-97.78822184
20222740988,ASSAULT WITH INJURY,900,N,10/01/2022 03:41:00 PM,10/01/2022,1541,10/01/2022 03:41:00 PM,10/01/2022,1541,HWY / ROAD / ALLEY/ STREET/ SIDEWALK,W 4TH ST / LAVACA ST,78701,9,GE,1,380,11,N,10/02/2022,,,30.26687522,-97.74587398
20225028017,ASSAULT WITH INJURY,900,N,10/01/2022 02:49:00 PM,10/01/2022,1449,10/01/2022 02:49:00 PM,10/01/2022,1449,CONVENIENCE STORE,201 S CONGRESS AVE,78704,9,HE,1,440,14,N,10/01/2022,,,30.25965534,-97.74586153
20222740036,ASSAULT WITH INJURY,900,N,09/30/2022 10:30:00 PM,09/30/2022,2230,10/01/2022 06:26:00 AM,10/01/2022,626,PARK / PLAYGROUND,12225 MERIDIAN PARK BLVD,78739,8,DA,8,93,333,N,10/08/2022,,,30.18462814,-97.92203946
20222740951,ASSAULT WITH INJURY,900,N,10/01/2022 05:07:00 PM,10/01/2022,1707,10/01/2022 05:07:00 PM,10/01/2022,1707,OTHER / UNKNOWN,300 N LAMAR BLVD,78703,9,BA,2,402,12,N,10/07/2022,,,30.26975148,-97.75580642
20222740582,ASSAULT WITH INJURY,900,N,10/01/2022 09:23:00 AM,10/01/2022,923,10/01/2022 09:25:00 AM,10/01/2022,925,PARK / PLAYGROUND,2608 GONZALES ST,78702,3,CH,2,422,9,C,10/01/2022,,,30.26149352,-97.71208238
20222741036,ASSAULT WITH INJURY,900,N,10/01/2022 04:17:00 PM,10/01/2022,1617,10/01/2022 05:43:00 PM,10/01/2022,1743,RESTAURANT,7211 BURNET RD,78757,7,ID,7,261,15,N,10/24/2022,,,30.34801225,-97.73536065
20222750437,ASSAULT WITH INJURY,900,N,10/01/2022 08:00:00 PM,10/01/2022,2000,10/02/2022 07:39:00 AM,10/02/2022,739,FIELD / WOODS,605 MASTERSON PASS,78753,4,ED,1,240,410,N,12/06/2022,,,30.36920579,-97.6911639
20222751429,ASSAULT WITH INJURY,900,N,10/02/2022 11:20:00 PM,10/02/2022,2320,10/02/2022 11:25:00 PM,10/02/2022,2325,AIR / BUS / TRAIN TERMINAL,3600 PRESIDENTIAL BLVD,78719,2,AP,S,499,9800,N,02/27/2023,,,30.20200809,-97.6668813
20222750483,ASSAULT WITH INJURY,900,N,10/02/2022 08:37:00 AM,10/02/2022,837,10/02/2022 08:37:00 AM,10/02/2022,837,PARKING /DROP LOT/ GARAGE,500 W MARY ST,78704,9,DA,1,453,13.12,N,10/04/2022,,,30.24656361,-97.7560864
20222750337,ASSAULT WITH INJURY,900,N,10/02/2022 04:58:00 AM,10/02/2022,458,10/02/2022 04:58:00 AM,10/02/2022,458,CONVENIENCE STORE,1747 E OLTORF ST,78741,3,HE,2,482,23,N,10/11/2022,,,30.23206602,-97.7373964
20222750145,ASSAULT WITH INJURY,900,N,10/02/2022 01:30:00 AM,10/02/2022,130,10/02/2022 02:26:00 AM,10/02/2022,226,PARKING /DROP LOT/ GARAGE,1611 W 5TH ST,78703,9,BA,2,402,12,N,10/04/2022,,,30.27433182,-97.76448681
20222750851,ASSAULT WITH INJURY,900,N,10/02/2022 02:30:00 PM,10/02/2022,1430,10/02/2022 06:07:00 PM,10/02/2022,1807,CONVENIENCE STORE,120 W SLAUGHTER LN,78748,2,FR,3,537,24.37,N,10/03/2022,,,30.16744175,-97.78890206
20222750713,ASSAULT WITH INJURY,900,N,10/02/2022 12:51:00 PM,10/02/2022,1251,10/02/2022 12:51:00 PM,10/02/2022,1251,CONVENIENCE STORE,9433 PARKFIELD DR,78758,4,ED,1,238,406,N,11/17/2022,,,30.36842153,-97.70533501
20222750783,ASSAULT WITH INJURY,900,N,10/02/2022 01:30:00 AM,10/02/2022,130,10/02/2022 02:47:00 PM,10/02/2022,1447,BAR / NIGHTCLUB,1910 E CESAR CHAVEZ ST,78702,3,CH,1,419,9,N,10/09/2022,,,30.25698728,-97.72374638
20222760468,ASSAULT WITH INJURY,900,N,10/03/2022 09:23:00 AM,10/03/2022,923,10/03/2022 09:23:00 AM,10/03/2022,923,PARKING /DROP LOT/ GARAGE,5900 MANOR RD,78723,1,ID,4,297,21.12,N,10/07/2022,,,30.30693853,-97.68030667
20222760057,ASSAULT WITH INJURY,900,N,10/03/2022 01:04:00 AM,10/03/2022,104,10/03/2022 01:04:00 AM,10/03/2022,104,PARKING /DROP LOT/ GARAGE,2101 BURTON DR,78741,3,HE,2,457,23.15,N,10/07/2022,,,30.23256094,-97.73196691
20222760496,ASSAULT WITH INJURY,900,N,10/03/2022 10:26:00 AM,10/03/2022,1026,10/03/2022 10:26:00 AM,10/03/2022,1026,RESIDENCE / HOME,2901 SWEENEY LN,78723,1,ID,4,298,21,N,10/10/2022,,,30.3060469,-97.67961797
20228018227,ASSAULT WITH INJURY,900,N,10/01/2022 06:00:00 PM,10/01/2022,1800,10/03/2022 02:33:00 AM,10/03/2022,233,COMMERCIAL / OFFICE BUILDING,1169 SPRINGDALE RD,78721,1,CH,4,396,21,N,11/22/2022,,,30.2775105,-97.68753876
20222771318,ASSAULT WITH INJURY,900,N,10/04/2022 09:57:00 PM,10/04/2022,2157,10/04/2022 09:57:00 PM,10/04/2022,2157,HWY / ROAD / ALLEY/ STREET/ SIDEWALK,MENCHACA RD / MATTHEWS LN,78745,5,FR,1,525,309,N,10/05/2022,,,30.19996322,-97.80734068
20222770930,ASSAULT WITH INJURY,900,N,10/04/2022 04:32:00 PM,10/04/2022,1632,10/04/2022 04:32:00 PM,10/04/2022,1632,HWY / ROAD / ALLEY/ STREET/ SIDEWALK,E 7TH ST / CALLES ST,78702,3,CH,2,422,9,N,10/17/2022,,,30.26061806,-97.71163724
20222771312,ASSAULT WITH INJURY,900,N,10/04/2022 08:32:00 PM,10/04/2022,2032,10/04/2022 08:38:00 PM,10/04/2022,2038,DRUG STORE / DOCTOR'S OFFICE / HOSPITAL,5251 W US 290 HWY EB,78735,8,DA,6,79,320,C,10/04/2022,,,30.23637508,-97.83359654
20222770421,ASSAULT WITH INJURY,900,N,10/04/2022 02:30:00 AM,10/04/2022,230,10/04/2022 09:23:00 AM,10/04/2022,923,CONVENIENCE STORE,601 W BEN WHITE BLVD EB,78704,3,DA,3,490,20,N,10/07/2022,,,30.22667572,-97.7699128
20222770875,ASSAULT WITH INJURY,900,N,10/04/2022 03:34:00 PM,10/04/2022,1534,10/04/2022 04:27:00 PM,10/04/2022,1627,HWY / ROAD / ALLEY/ STREET/ SIDEWALK,8107 RESEARCH BLVD SVRD NB,78758,4,ED,2,249,401,N,10/04/2022,,,30.35281598,-97.71367265
20222770136,ASSAULT WITH INJURY,900,N,10/04/2022 03:39:00 AM,10/04/2022,339,10/04/2022 04:29:00 AM,10/04/2022,429,PARKING /DROP LOT/ GARAGE,8885 RESEARCH BLVD SVRD NB,78758,4,ED,2,235,407,N,10/11/2022,,,30.37065386,-97.71969052
20222770978,ASSAULT WITH INJURY,900,N,10/04/2022 04:49:00 PM,10/04/2022,1649,10/04/2022 04:49:00 PM,10/04/2022,1649,RESIDENCE / HOME,11504 GAELIC DR,78754,1,CH,8,226,424,N,10/04/2022,,,30.35494836,-97.62005763
20222771089,ASSAULT WITH INJURY,900,N,10/04/2022 05:53:00 PM,10/04/2022,1753,10/04/2022 06:54:00 PM,10/04/2022,1854,PARKING /DROP LOT/ GARAGE,N LAMAR BLVD / W LONGSPUR BLVD,78753,4,ED,1,239,410,N,10/25/2022,,,30.36735936,-97.69459247
20222780092,ASSAULT WITH INJURY,900,N,10/05/2022 01:23:00 AM,10/05/2022,123,10/05/2022 01:23:00 AM,10/05/2022,123,HWY / ROAD / ALLEY/ STREET/ SIDEWALK,E 6TH ST / TRINITY ST,78701,9,GE,2,382,11,N,10/27/2022,,,30.26706762,-97.73933857
20222781225,ASSAULT W/INJURY-FAM/DATE VIOL,900,N,10/05/2022 08:06:00 PM,10/05/2022,2006,10/05/2022 09:08:00 PM,10/05/2022,2108,RESIDENCE / HOME,12416 RESERVE CREEK DR,78748,8,FR,1,101,333,C,10/18/2022,,,30.14695262,-97.85252257
20222781389,ASSAULT WITH INJURY,900,N,10/05/2022 10:21:00 PM,10/05/2022,2221,10/05/2022 10:51:00 PM,10/05/2022,2251,HWY / ROAD / ALLEY/ STREET/ SIDEWALK,4009 S 1ST ST,78745,3,DA,3,491,20,N,10/06/2022,,,30.22574228,-97.76985839
20222780923,ASSAULT WITH INJURY,900,N,10/05/2022 04:30:00 PM,10/05/2022,1630,10/05/2022 06:01:00 PM,10/05/2022,1801,HOTEL / MOTEL / ETC.,7705 METRO CENTER DR,78744,2,HE,6,498,24.48,N,10/06/2022,,,30.21641877,-97.6903047
20222780993,ASSAULT WITH INJURY,900,N,10/05/2022 05:52:00 PM,10/05/2022,1752,10/05/2022 05:52:00 PM,10/05/2022,1752,AIR / BUS / TRAIN TERMINAL,2011 W RUNDBERG LN,78758,4,ED,2,235,407,N,10/13/2022,,,30.37344079,-97.71986557
20222780509,ASSAULT WITH INJURY,900,N,10/05/2022 11:02:00 AM,10/05/2022,1102,10/05/2022 11:03:00 AM,10/05/2022,1103,RESIDENCE / HOME,7247 CAMERON RD,78752,4,ID,2,266,402,N,10/06/2022,,,30.32755039,-97.69098571
20222781078,ASSAULT WITH INJURY,900,N,10/05/2022 06:25:00 PM,10/05/2022,1825,10/05/2022 07:17:00 PM,10/05/2022,1917,RESIDENCE / HOME,9614 CARSON CREEK BLVD,78617,2,HE,8,500,23.1,N,10/10/2022,,,30.22328434,-97.66566367
20222780684,ASSAULT WITH INJURY,900,N,10/05/2022 12:00:00 PM,10/05/2022,1200,10/05/2022 02:47:00 PM,10/05/2022,1447,PARKING /DROP LOT/ GARAGE,701 WOODWARD ST,78704,3,DA,2,480,23.22,N,10/12/2022,,,30.2253837,-97.75214159
20222791154,ASSAULT WITH INJURY,900,N,10/06/2022 06:54:00 PM,10/06/2022,1854,10/06/2022 06:54:00 PM,10/06/2022,1854,PARK / PLAYGROUND,W 4TH ST / GUADALUPE ST,78701,9,GE,1,380,11,N,10/21/2022,,,30.26718329,-97.74696519
20222791236,ASSAULT WITH INJURY,900,N,10/06/2022 07:57:00 PM,10/06/2022,1957,10/06/2022 09:27:00 PM,10/06/2022,2127,SERVICE/ GAS STATION,201 W BEN WHITE BLVD SVRD EB,78745,3,DA,3,491,20,N,10/18/2022,,,30.22250974,-97.76487063
20222790897,ASSAULT WITH INJURY,900,N,10/06/2022 03:44:00 PM,10/06/2022,1544,10/06/2022 06:17:00 PM,10/06/2022,1817,RESIDENCE / HOME,4100 VICTORY DR,78704,5,DA,4,467,20,N,10/18/2022,,,30.23393567,-97.79084334
20222790572,ASSAULT WITH INJURY,900,N,10/04/2022 09:30:00 PM,10/04/2022,2130,10/06/2022 05:17:00 AM,10/06/2022,517,FIELD / WOODS,SPRINGDALE RD / BOLM RD,78702,3,CH,2,426,21.11,N,10/17/2022,,,30.26121987,-97.69833929
20222790330,ASSAULT WITH INJURY,900,N,10/06/2022 07:59:00 AM,10/06/2022,759,10/06/2022 07:59:00 AM,10/06/2022,759,RESIDENCE / HOME,7507 WHISTLESTOP DR,78749,8,DA,7,82,312,N,10/26/2022,,,30.22267739,-97.86700781
20222790196,ASSAULT WITH INJURY,900,N,10/06/2022 05:53:00 AM,10/06/2022,553,10/06/2022 05:53:00 AM,10/06/2022,553,PARKING /DROP LOT/ GARAGE,6103 MANOR RD,78723,1,ID,4,298,21,N,10/06/2022,,,30.30755468,-97.67805181
20222791429,ASSAULT WITH INJURY,900,N,10/06/2022 10:32:00 PM,10/06/2022,2232,10/06/2022 10:32:00 PM,10/06/2022,2232,RESIDENCE / HOME,1071 CLAYTON LN,78723,4,ID,5,292,21,N,10/25/2022,,,30.31852904,-97.70341904
20222790739,ASSAULT WITH INJURY,900,N,10/06/2022 02:17:00 PM,10/06/2022,1417,10/06/2022 02:17:00 PM,10/06/2022,1417,PARKING /DROP LOT/ GARAGE,2711 S IH 35 SVRD NB,78741,3,HE,2,482,23,N,10/21/2022,,,30.22870914,-97.74302928
20222801085,ASSAULT WITH INJURY,900,N,10/07/2022 05:46:00 PM,10/07/2022,1746,10/07/2022 05:46:00 PM,10/07/2022,1746,SERVICE/ GAS STATION,2433 S PLEASANT VALLEY RD,78741,3,HE,4,458,23.14,N,12/22/2022,,,30.22758962,-97.72715997
20222800947,ASSAULT WITH INJURY,900,N,10/06/2022 07:00:00 PM,10/06/2022,1900,10/07/2022 03:46:00 PM,10/07/2022,1546,HWY / ROAD / ALLEY/ STREET/ SIDEWALK,W 4TH ST / GUADALUPE ST,78701,9,GE,1,380,11,C,10/07/2022,,,30.26718329,-97.74696519
20222800894,ASSAULT WITH INJURY,900,N,10/07/2022 02:45:00 PM,10/07/2022,1445,10/07/2022 03:03:00 PM,10/07/2022,1503,PARKING /DROP LOT/ GARAGE,5602 S CONGRESS AVE,78745,2,FR,4,513,24.44,N,10/10/2022,,,30.20479741,-97.77502133
20222791423,ASSAULT WITH INJURY,900,N,10/07/2022 12:15:00 AM,10/07/2022,15,10/07/2022 12:15:00 AM,10/07/2022,15,RESIDENCE / HOME,4100 VICTORY DR,78704,5,DA,4,467,20,C,10/07/2022,,,30.23393567,-97.79084334
20222800570,ASSAULT WITH INJURY,900,N,10/07/2022 10:34:00 AM,10/07/2022,1034,10/07/2022 11:18:00 AM,10/07/2022,1118,RESIDENCE / HOME,1011 VARGAS RD,78741,3,HE,5,444,23.21,N,10/07/2022,,,30.23175543,-97.69513964
20222800538,ASSAULT WITH INJURY,900,N,10/07/2022 10:13:00 AM,10/07/2022,1013,10/07/2022 10:13:00 AM,10/07/2022,1013,DAYCARE FACILITY,1701 EVERGREEN AVE,78704,5,DA,1,451,13.1,N,10/07/2022,,,30.250458,-97.76471011
20222800840,ASSAULT WITH INJURY,900,N,10/07/2022 02:03:00 PM,10/07/2022,1403,10/07/2022 02:03:00 PM,10/07/2022,1403,HOTEL / MOTEL / ETC.,701 E STASSNEY LN,78745,3,FR,4,515,24.43,N,11/09/2022,,,30.20033189,-97.76888301
20222800035,ASSAULT WITH INJURY,900,N,10/07/2022 01:00:00 AM,10/07/2022,100,10/07/2022 02:06:00 AM,10/07/2022,206,HWY / ROAD / ALLEY/ STREET/ SIDEWALK,405 E 7TH ST,78701,9,GE,2,382,11,C,10/07/2022,,,30.26766695,-97.73864757
20222800165,ASSAULT WITH INJURY,900,N,10/07/2022 03:00:00 AM,10/07/2022,300,10/07/2022 03:23:00 AM,10/07/2022,323,PARK / PLAYGROUND,426 GUADALUPE ST,78701,9,GE,1,373,11,N,10/10/2022,,,30.26809418,-97.746719
20222801342,ASSAULT WITH INJURY,900,N,10/07/2022 07:41:00 PM,10/07/2022,1941,10/07/2022 08:02:00 PM,10/07/2022,2002,HWY / ROAD / ALLEY/ STREET/ SIDEWALK,NECHES ST / E 6TH ST,78701,9,GE,2,382,11,N,11/10/2022,,,30.26678154,-97.73824996
20222801012,ASSAULT WITH INJURY,900,N,10/07/2022 04:12:00 PM,10/07/2022,1612,10/07/2022 04:12:00 PM,10/07/2022,1612,RENTAL STORAGE FACILITY,12506 N LAMAR BLVD,78753,7,ED,4,193,421,N,11/03/2022,,,30.40912575,-97.67881444
20222811306,ASSAULT WITH INJURY,900,N,10/08/2022 08:00:00 PM,10/08/2022,2000,10/08/2022 09:12:00 PM,10/08/2022,2112,OTHER / UNKNOWN,3300 OAK CREEK DR,78727,7,AD,3,171,420,,,,,30.42752937,-97.70504365
20222811432,ASSAULT WITH INJURY,900,N,10/08/2022 09:38:00 PM,10/08/2022,2138,10/08/2022 10:22:00 PM,10/08/2022,2222,BAR / NIGHTCLUB,608 E 7TH ST,78701,9,GE,2,382,11,N,11/29/2022,,,30.26734809,-97.73607698
20222811405,ASSAULT WITH INJURY,900,N,10/08/2022 09:21:00 PM,10/08/2022,2121,10/08/2022 09:21:00 PM,10/08/2022,2121,ARENA / STADIUM / FAIRGROUNDS / COLISEUM,2201 LOU NEFF RD,78746,8,DA,1,436,19.11,N,10/14/2022,,,30.26897991,-97.76683136
20222810015,ASSAULT WITH INJURY,900,N,10/08/2022 12:10:00 AM,10/08/2022,10,10/08/2022 12:10:00 AM,10/08/2022,10,PARKING /DROP LOT/ GARAGE,2701 W WILLIAM CANNON DR,78745,5,FR,1,98,310,N,10/15/2022,,,30.20686249,-97.8164982
2.02E+11,ASSAULT WITH INJURY,900,N,10/08/2022 01:04:00 PM,10/08/2022,1304,10/08/2022 01:04:00 PM,10/08/2022,1304,PARKING /DROP LOT/ GARAGE,5401 N IH 35 NB,78723,4,ID,5,292,21,N,10/14/2022,,,30.31378173,-97.70810695
20222811494,ASSAULT WITH INJURY,900,N,10/08/2022 10:14:00 PM,10/08/2022,2214,10/08/2022 10:14:00 PM,10/08/2022,2214,BAR / NIGHTCLUB,2310 MANOR RD,78722,9,CH,3,350,4,N,10/17/2022,,,30.28479407,-97.71757865
20222810487,ASSAULT WITH INJURY,900,N,10/08/2022 09:16:00 AM,10/08/2022,916,10/08/2022 09:16:00 AM,10/08/2022,916,OTHER / UNKNOWN,1143 SHADY LN,78721,3,CH,5,428,21.11,N,10/09/2022,,,30.26293268,-97.69056168
20222820015,ASSAULT WITH INJURY,900,N,10/08/2022 11:19:00 PM,10/08/2022,2319,10/08/2022 11:19:00 PM,10/08/2022,2319,PARKING /DROP LOT/ GARAGE,3300 OAK CREEK DR,78727,7,AD,3,171,420,N,10/17/2022,,,30.42752937,-97.70504365
20222810424,ASSAULT WITH INJURY,900,N,10/08/2022 07:31:00 AM,10/08/2022,731,10/08/2022 08:11:00 AM,10/08/2022,811,SERVICE/ GAS STATION,9401 N IH 35 SVRD NB,78753,4,ED,7,241,416,N,10/26/2022,,,30.35805112,-97.68707058
20222810243,ASSAULT WITH INJURY,900,N,10/08/2022 03:55:00 AM,10/08/2022,355,10/08/2022 03:55:00 AM,10/08/2022,355,BAR / NIGHTCLUB,1104 E 11TH ST,78702,1,CH,2,413,8,N,10/14/2022,,,30.26920387,-97.72859043
20222810265,ASSAULT WITH INJURY,900,N,10/08/2022 05:45:00 AM,10/08/2022,545,10/08/2022 05:45:00 AM,10/08/2022,545,RESIDENCE / HOME,8885 RESEARCH BLVD SVRD NB,78758,4,ED,2,235,407,N,10/13/2022,,,30.37065386,-97.71969052
20222810933,ASSAULT WITH INJURY,900,N,10/08/2022 03:39:00 PM,10/08/2022,1539,10/08/2022 04:20:00 PM,10/08/2022,1620,CONVENIENCE STORE,3505 W WELLS BRANCH PKWY,78727,7,AD,3,828,451,N,10/18/2022,,,30.4397456,-97.69748602
20222820269,ASSAULT WITH INJURY,900,N,10/09/2022 02:20:00 AM,10/09/2022,220,10/09/2022 02:44:00 AM,10/09/2022,244,PARKING /DROP LOT/ GARAGE,709 W 26TH ST,78705,9,BA,3,356,6,N,10/10/2022,,,30.29039398,-97.74522449
20222820998,ASSAULT WITH INJURY,900,N,10/09/2022 02:09:00 PM,10/09/2022,1409,10/09/2022 03:30:00 PM,10/09/2022,1530,RESTAURANT,6929 AIRPORT BLVD,78752,4,ID,8,279,15,N,10/25/2022,,,30.33761491,-97.71758918
20222820125,ASSAULT WITH INJURY,900,N,10/09/2022 01:11:00 AM,10/09/2022,111,10/09/2022 01:11:00 AM,10/09/2022,111,HWY / ROAD / ALLEY/ STREET/ SIDEWALK,E MARTIN LUTHER KING JR BLVD / SALINA ST,78722,1,CH,3,391,8,N,11/07/2022,,,30.27965175,-97.72220518
20222820151,ASSAULT WITH INJURY,900,N,10/09/2022 01:32:00 AM,10/09/2022,132,10/09/2022 08:16:00 PM,10/09/2022,2016,BAR / NIGHTCLUB,700 W 6TH ST,78701,9,GE,1,373,11,N,10/14/2022,,,30.27020584,-97.74968842
20222821034,ASSAULT WITH INJURY,900,N,10/09/2022 02:40:00 PM,10/09/2022,1440,10/09/2022 02:40:00 PM,10/09/2022,1440,PARK / PLAYGROUND,2064 LOU NEFF RD,78746,8,DA,1,436,19.11,N,10/17/2022,,,30.26715344,-97.76530835
20225028593,ASSAULT WITH INJURY,900,N,10/09/2022 06:45:00 PM,10/09/2022,1845,10/09/2022 06:45:00 PM,10/09/2022,1845,PARK / PLAYGROUND,2011 BARTON SPRINGS RD,78746,8,DA,1,436,19.11,N,10/12/2022,,,30.26515037,-97.76567847
20222821340,ASSAULT WITH INJURY,900,N,10/09/2022 06:30:00 PM,10/09/2022,1830,10/09/2022 07:18:00 PM,10/09/2022,1918,RESTAURANT,3914 N LAMAR BLVD,78756,10,BA,6,328,2,N,11/09/2022,,,30.3074033,-97.74215322
20222820152,ASSAULT WITH INJURY,900,N,10/09/2022 01:32:00 AM,10/09/2022,132,10/09/2022 01:32:00 AM,10/09/2022,132,BAR / NIGHTCLUB,409 E 6TH ST,78701,9,GE,2,382,11,N,10/31/2022,,,30.26673013,-97.73897059
20222831324,ASSAULT WITH INJURY,900,N,10/10/2022 09:30:00 PM,10/10/2022,2130,10/10/2022 09:30:00 PM,10/10/2022,2130,,13700 N US 183 HWY SVRD NB,78750,6,AD,5,163,204,,,,,30.45701329,-97.79191595
20222830513,ASSAULT WITH INJURY,900,N,10/10/2022 10:09:00 AM,10/10/2022,1009,10/10/2022 10:09:00 AM,10/10/2022,1009,HWY / ROAD / ALLEY/ STREET/ SIDEWALK,1300 BLOCK S CONGRESS AVE,78704,9,DA,1,453,13.12,N,10/11/2022,,,30.25107106,-97.74951613
20222830199,ASSAULT WITH INJURY,900,N,10/10/2022 03:25:00 AM,10/10/2022,325,10/10/2022 04:31:00 AM,10/10/2022,431,PARKING /DROP LOT/ GARAGE,3300 MANOR RD,78723,1,BA,4,900,3,N,10/26/2022,,,30.28723584,-97.70250327
20222830652,ASSAULT WITH INJURY,900,N,10/10/2022 12:13:00 PM,10/10/2022,1213,10/10/2022 12:13:00 PM,10/10/2022,1213,HWY / ROAD / ALLEY/ STREET/ SIDEWALK,1200 MEADGREEN DR,78758,4,ED,1,239,409,N,10/27/2022,,,30.38246448,-97.69553053
20222830812,ASSAULT WITH INJURY,900,N,10/09/2022 10:25:00 AM,10/09/2022,1025,10/10/2022 02:07:00 PM,10/10/2022,1407,PARK / PLAYGROUND,2100 BARTON SPRINGS RD,78746,8,DA,1,436,19.11,N,10/14/2022,,,30.26776379,-97.76790612
20222840413,ASSAULT W/INJURY-FAM/DATE VIOL,900,N,10/10/2022 04:30:00 PM,10/10/2022,1630,10/11/2022 09:25:00 AM,10/11/2022,925,RESIDENCE / HOME,14199 N IH 35 SVRD NB,78660,7,ED,6,174,442,C,10/13/2022,,,30.43203385,-97.66912818
20222841332,ASSAULT WITH INJURY,900,N,10/11/2022 08:35:00 PM,10/11/2022,2035,10/11/2022 09:07:00 PM,10/11/2022,2107,SERVICE/ GAS STATION,9909 MENCHACA RD,78748,5,FR,1,100,319,N,10/31/2022,,,30.17327061,-97.82336194
